,Document
confutation,['0.txt']
confuted,['1.txt']
confutes,['0.txt']
conge,['0.txt']
congeald,['0.txt']
congeale,['0.txt']
congealed,"['0.txt', '1.txt']"
congealement,['0.txt']
congener,['2.txt']
congenial,['1.txt']
conger,"['0.txt', '2.txt']"
congereel,['2.txt']
congested,['2.txt']
congied,['0.txt']
congleton,['2.txt']
congratulate,"['0.txt', '1.txt', '2.txt']"
congratulated,"['1.txt', '2.txt']"
congratulating,"['1.txt', '2.txt']"
congratulation,['1.txt']
congratulations,"['1.txt', '2.txt']"
congreeing,['0.txt']
congreeted,['0.txt']
congregate,['0.txt']
congregated,['0.txt']
congregation,"['0.txt', '1.txt']"
congregations,['0.txt']
congress,"['1.txt', '2.txt']"
congresses,['1.txt']
congressmenonly,['2.txt']
congruent,['0.txt']
conicatch,['0.txt']
conicatching,['0.txt']
conicatcht,['0.txt']
conie,['0.txt']
coniecturall,['0.txt']
coniecture,['0.txt']
coniectures,['0.txt']
conies,['0.txt']
conioynd,['0.txt']
conioyne,['0.txt']
conioyned,['0.txt']
conioynes,['0.txt']
conioyntly,['0.txt']
coniunction,['0.txt']
coniunctiue,['0.txt']
coniuration,['0.txt']
coniurations,['0.txt']
coniurd,['0.txt']
coniure,['0.txt']
coniured,['0.txt']
coniurer,['0.txt']
coniurers,['0.txt']
coniures,['0.txt']
coniuring,['0.txt']
coniuro,['0.txt']
conjecture,['1.txt']
conjectures,['1.txt']
conjeveram,['1.txt']
conjoined,['0.txt']
conjugal,['1.txt']
conjunction,['1.txt']
conjuncture,['1.txt']
conjunctures,['1.txt']
conjure,['1.txt']
conjured,['1.txt']
conjurers,['2.txt']
conjuring,['1.txt']
conklin,['2.txt']
conky,['2.txt']
connaissait,['1.txt']
connaitra,['1.txt']
connd,['0.txt']
conne,['0.txt']
connect,"['1.txt', '2.txt']"
connected,"['1.txt', '2.txt']"
connectedly,['2.txt']
connecticut,['1.txt']
connecting,['1.txt']
connection,"['1.txt', '2.txt']"
connections,"['1.txt', '2.txt']"
connecturall,['0.txt']
connie,['0.txt']
conningtower,['2.txt']
conniue,['0.txt']
connivance,['1.txt']
connive,['1.txt']
connived,['1.txt']
connoissance,['1.txt']
connoted,['2.txt']
conquer,"['0.txt', '1.txt', '2.txt']"
conquerd,['0.txt']
conquered,"['0.txt', '1.txt']"
conquering,"['0.txt', '1.txt']"
conqueror,"['0.txt', '1.txt']"
conquerors,"['0.txt', '1.txt']"
conquerour,['0.txt']
conquerours,['0.txt']
conquers,['0.txt']
conquest,"['0.txt', '1.txt', '2.txt']"
conquests,"['0.txt', '1.txt']"
conquring,['0.txt']
conr,['0.txt']
conrade,['0.txt']
cons,['0.txt']
consanguinious,['0.txt']
consciencd,['0.txt']
conscience,"['0.txt', '1.txt', '2.txt']"
consciences,"['0.txt', '1.txt', '2.txt']"
conscientious,"['1.txt', '2.txt']"
conscionable,['0.txt']
conscious,"['1.txt', '2.txt']"
consciously,['2.txt']
consciousness,"['1.txt', '2.txt']"
conscript,['2.txt']
conscripts,['2.txt']
consecrate,"['0.txt', '1.txt']"
consecrated,"['0.txt', '1.txt']"
consecutive,['2.txt']
conseils,['1.txt']
consent,"['0.txt', '1.txt', '2.txt']"
consented,"['0.txt', '1.txt', '2.txt']"
consenting,['0.txt']
consents,['0.txt']
consequence,"['0.txt', '1.txt', '2.txt']"
consequences,"['0.txt', '1.txt', '2.txt']"
consequent,"['1.txt', '2.txt']"
consequential,"['0.txt', '1.txt', '2.txt']"
consequently,"['0.txt', '1.txt', '2.txt']"
conserud,['0.txt']
conserue,['0.txt']
conserues,['0.txt']
conservative,"['0.txt', '1.txt', '2.txt']"
conservatories,['1.txt']
consider,"['0.txt', '1.txt', '2.txt']"
considerable,"['0.txt', '1.txt', '2.txt']"
considerably,"['1.txt', '2.txt']"
considerance,['0.txt']
considerate,"['0.txt', '2.txt']"
consideration,"['0.txt', '1.txt', '2.txt']"
considerations,"['0.txt', '1.txt', '2.txt']"
considerationvidelicet,['2.txt']
considerd,['0.txt']
considered,"['0.txt', '1.txt', '2.txt']"
consideredmy,['2.txt']
considering,"['0.txt', '1.txt', '2.txt']"
considerings,['0.txt']
considers,"['0.txt', '1.txt', '2.txt']"
consigne,['0.txt']
consigning,['0.txt']
consignments,['2.txt']
consist,"['0.txt', '1.txt']"
consisted,"['1.txt', '2.txt']"
consistency,['1.txt']
consistent,"['1.txt', '2.txt']"
consisteth,['0.txt']
consisting,"['0.txt', '1.txt']"
consistorie,['0.txt']
consistory,['0.txt']
consists,"['0.txt', '1.txt']"
consolate,['0.txt']
consolation,"['0.txt', '1.txt', '2.txt']"
consolations,['2.txt']
consolationsbailiffs,['2.txt']
console,"['1.txt', '2.txt']"
consoled,"['1.txt', '2.txt']"
consoling,['2.txt']
consols,['2.txt']
consommations,['2.txt']
consonancy,['0.txt']
consonant,['0.txt']
consort,['0.txt']
consorted,"['0.txt', '2.txt']"
consorting,['2.txt']
consortst,['0.txt']
consp,['0.txt']
conspectuities,['0.txt']
conspicuous,['1.txt']
conspicuously,['1.txt']
conspiracie,['0.txt']
conspiracies,"['1.txt', '2.txt']"
conspiracy,"['0.txt', '1.txt', '2.txt']"
conspirant,['0.txt']
conspirator,"['0.txt', '1.txt']"
conspiratorit,['2.txt']
conspirators,"['0.txt', '1.txt']"
conspird,['0.txt']
conspire,"['0.txt', '2.txt']"
conspired,['0.txt']
conspirers,['0.txt']
conspires,['0.txt']
conspiring,"['0.txt', '1.txt']"
const,['0.txt']
constable,"['0.txt', '2.txt']"
constables,"['0.txt', '1.txt', '2.txt']"
constamment,['1.txt']
constance,"['0.txt', '1.txt']"
constancie,['0.txt']
constancies,['0.txt']
constancy,"['0.txt', '1.txt', '2.txt']"
constant,"['0.txt', '1.txt', '2.txt']"
constantine,['0.txt']
constantinople,"['0.txt', '1.txt']"
constantly,"['0.txt', '1.txt']"
constdog,['0.txt']
constellation,['0.txt']
conster,['0.txt']
consternation,['1.txt']
constituency,['2.txt']
constituent,['1.txt']
constituents,"['1.txt', '2.txt']"
constituted,['1.txt']
constitution,"['0.txt', '1.txt', '2.txt']"
constitutional,['1.txt']
constitutionalists,['1.txt']
constitutionally,['1.txt']
constitutionals,['2.txt']
constitutionmaking,['1.txt']
constitutions,['1.txt']
constraind,['0.txt']
constraine,['0.txt']
constrained,"['0.txt', '2.txt']"
constraines,['0.txt']
constraineth,['0.txt']
constrains,['0.txt']
constraint,"['0.txt', '1.txt']"
construct,['1.txt']
constructed,"['0.txt', '1.txt', '2.txt']"
construction,"['0.txt', '1.txt', '2.txt']"
constructionwork,['2.txt']
construe,"['0.txt', '1.txt']"
construed,"['1.txt', '2.txt']"
consul,"['0.txt', '1.txt', '2.txt']"
consull,['0.txt']
consuls,['0.txt']
consulship,['0.txt']
consulships,['0.txt']
consult,"['0.txt', '1.txt', '2.txt']"
consultation,"['1.txt', '2.txt']"
consultations,['1.txt']
consulted,"['1.txt', '2.txt']"
consulting,"['0.txt', '1.txt']"
consultingroom,['2.txt']
consumation,['0.txt']
consumd,['0.txt']
consume,"['0.txt', '2.txt']"
consumed,"['0.txt', '2.txt']"
consumer,['1.txt']
consumes,['0.txt']
consuming,['0.txt']
consummate,"['0.txt', '1.txt']"
consummated,['1.txt']
consummation,"['0.txt', '1.txt']"
consumption,"['0.txt', '1.txt', '2.txt']"
consumptions,['0.txt']
contact,"['1.txt', '2.txt']"
contacting,"['0.txt', '1.txt', '2.txt']"
contagion,"['0.txt', '1.txt']"
contagious,"['0.txt', '1.txt', '2.txt']"
contain,"['0.txt', '1.txt', '2.txt']"
containd,['0.txt']
containe,['0.txt']
contained,"['0.txt', '1.txt', '2.txt']"
containedfour,['2.txt']
containes,['0.txt']
containing,"['0.txt', '1.txt', '2.txt']"
contains,"['1.txt', '2.txt']"
contaminate,['0.txt']
contaminated,['0.txt']
contaminating,['1.txt']
contayning,['0.txt']
contaynt,['0.txt']
contemnd,['0.txt']
contemne,['0.txt']
contemned,['0.txt']
contemner,['1.txt']
contemning,['0.txt']
contemplate,"['0.txt', '1.txt', '2.txt']"
contemplated,['1.txt']
contemplating,['2.txt']
contemplation,"['0.txt', '1.txt']"
contemplatiue,['0.txt']
contemporaries,['1.txt']
contemporary,['1.txt']
contempt,"['0.txt', '1.txt', '2.txt']"
contemptible,"['0.txt', '1.txt', '2.txt']"
contempts,['0.txt']
contemptuous,"['0.txt', '1.txt']"
contemptuously,"['0.txt', '1.txt', '2.txt']"
contend,"['0.txt', '1.txt', '2.txt']"
contended,"['0.txt', '1.txt']"
contending,"['0.txt', '1.txt']"
contenning,['0.txt']
content,"['0.txt', '1.txt', '2.txt']"
contenta,['0.txt']
contente,['0.txt']
contented,"['0.txt', '1.txt', '2.txt']"
contentedly,"['1.txt', '2.txt']"
contenteth,['0.txt']
contention,"['0.txt', '1.txt', '2.txt']"
contentions,['1.txt']
contentious,"['0.txt', '1.txt']"
contentlesse,['0.txt']
contentment,['2.txt']
contento,['0.txt']
contentremembering,['2.txt']
contents,"['0.txt', '1.txt', '2.txt']"
contest,"['0.txt', '1.txt']"
contestation,['0.txt']
contested,['1.txt']
contests,['1.txt']
contiene,['1.txt']
contiguous,['1.txt']
continence,['0.txt']
continencie,['0.txt']
continent,"['0.txt', '1.txt', '2.txt']"
continental,"['1.txt', '2.txt']"
continents,"['0.txt', '1.txt', '2.txt']"
continewd,['0.txt']
contingencies,['2.txt']
contingent,['2.txt']
contingents,"['1.txt', '2.txt']"
continual,['0.txt']
continuall,['0.txt']
continually,"['0.txt', '1.txt']"
continuance,"['0.txt', '1.txt']"
continuantly,['0.txt']
continuate,['0.txt']
continuation,['1.txt']
continuations,['2.txt']
continue,"['0.txt', '1.txt', '2.txt']"
continued,"['0.txt', '1.txt', '2.txt']"
continuedand,['2.txt']
continuede,['2.txt']
continuer,['0.txt']
continues,"['0.txt', '1.txt', '2.txt']"
continuez,['2.txt']
continuing,"['0.txt', '1.txt', '2.txt']"
continuous,['2.txt']
contortions,['1.txt']
contours,['2.txt']
contra,['0.txt']
contraband,['2.txt']
contrack,['2.txt']
contract,"['0.txt', '1.txt', '2.txt']"
contracted,"['0.txt', '1.txt', '2.txt']"
contracting,"['0.txt', '1.txt', '2.txt']"
contraction,"['0.txt', '1.txt']"
contractor,['2.txt']
contractors,['2.txt']
contracts,"['1.txt', '2.txt']"
contradict,"['0.txt', '1.txt', '2.txt']"
contradicted,['0.txt']
contradicting,['2.txt']
contradiction,"['0.txt', '1.txt']"
contradictions,['1.txt']
contradictory,['1.txt']
contradicts,['0.txt']
contradistinction,['1.txt']
contraptions,['2.txt']
contrarie,['0.txt']
contraries,['0.txt']
contrarieties,['0.txt']
contrariety,['0.txt']
contrarious,['0.txt']
contrariously,['0.txt']
contrarius,['1.txt']
contrary,"['0.txt', '1.txt', '2.txt']"
contraryi,['2.txt']
contrast,"['1.txt', '2.txt']"
contrasted,['1.txt']
contrasting,['1.txt']
contrasts,['1.txt']
contravention,['1.txt']
contribute,"['1.txt', '2.txt']"
contributed,"['1.txt', '2.txt']"
contribution,"['0.txt', '1.txt', '2.txt']"
contributions,"['0.txt', '1.txt', '2.txt']"
contributors,['0.txt']
contrite,"['0.txt', '2.txt']"
contrition,['2.txt']
contriud,['0.txt']
contriue,['0.txt']
contriued,['0.txt']
contriuedst,['0.txt']
contriuer,['0.txt']
contriues,['0.txt']
contriuing,['0.txt']
contrivance,"['1.txt', '2.txt']"
contrivances,['1.txt']
contrive,"['1.txt', '2.txt']"
contrived,"['1.txt', '2.txt']"
contrivers,['1.txt']
contrives,['1.txt']
control,"['1.txt', '2.txt']"
controld,['0.txt']
controle,['0.txt']
controlement,['0.txt']
controll,['0.txt']
controlld,['0.txt']
controlled,"['1.txt', '2.txt']"
controller,['0.txt']
controlling,['0.txt']
controllment,['0.txt']
controls,['2.txt']
controuersie,['0.txt']
contrould,['0.txt']
controule,['0.txt']
controulement,['0.txt']
controuler,['0.txt']
controules,['0.txt']
controult,['0.txt']
controversial,['1.txt']
controversialist,['1.txt']
controversies,['1.txt']
controversy,['1.txt']
controverted,['1.txt']
contumaciously,['1.txt']
contumacy,['1.txt']
contumelious,['0.txt']
contumeliously,['0.txt']
contumely,['0.txt']
contusions,['0.txt']
contutti,['0.txt']
conuaid,['0.txt']
conuay,['0.txt']
conuayd,['0.txt']
conueiance,['0.txt']
conueid,['0.txt']
conuenience,['0.txt']
conueniences,['0.txt']
conueniencie,['0.txt']
conuenient,['0.txt']
conueniently,['0.txt']
conuented,['0.txt']
conuenticles,['0.txt']
conuents,['0.txt']
conuersant,['0.txt']
conuersation,['0.txt']
conuersations,['0.txt']
conuerse,['0.txt']
conuersed,['0.txt']
conuerses,['0.txt']
conuersing,['0.txt']
conuersion,['0.txt']
conuerst,['0.txt']
conuert,['0.txt']
conuerted,['0.txt']
conuerting,['0.txt']
conuertite,['0.txt']
conuertites,['0.txt']
conuerts,['0.txt']
conuey,['0.txt']
conueyance,['0.txt']
conueyances,['0.txt']
conueyd,['0.txt']
conueyers,['0.txt']
conueying,['0.txt']
conuict,['0.txt']
conuicted,['0.txt']
conuince,['0.txt']
conuinced,['0.txt']
conuinces,['0.txt']
conundrum,['2.txt']
conuocation,['0.txt']
conuoy,['0.txt']
convalescence,['2.txt']
convalescent,['2.txt']
convene,['1.txt']
convened,['1.txt']
convenience,"['1.txt', '2.txt']"
convenient,"['1.txt', '2.txt']"
conveniently,['1.txt']
convent,['2.txt']
conventicle,['1.txt']
conventicles,['1.txt']
convention,['1.txt']
conventions,['2.txt']
conversant,['1.txt']
conversation,"['1.txt', '2.txt']"
conversationhe,['2.txt']
conversations,['1.txt']
converse,"['1.txt', '2.txt']"
conversed,['1.txt']
conversing,['1.txt']
conversion,"['0.txt', '1.txt', '2.txt']"
convert,"['1.txt', '2.txt']"
converted,"['0.txt', '1.txt', '2.txt']"
converting,['1.txt']
converts,"['1.txt', '2.txt']"
convey,"['0.txt', '1.txt', '2.txt']"
conveyancers,['1.txt']
conveyances,['1.txt']
conveyed,"['1.txt', '2.txt']"
conveys,['1.txt']
convict,['2.txt']
convicted,"['1.txt', '2.txt']"
conviction,"['1.txt', '2.txt']"
convictioni,['2.txt']
convictions,['2.txt']
convicts,['2.txt']
conviene,['1.txt']
convince,"['1.txt', '2.txt']"
convinced,"['1.txt', '2.txt']"
convinces,['1.txt']
convivial,['1.txt']
convocation,['1.txt']
convoke,['1.txt']
convoked,['1.txt']
convoy,"['1.txt', '2.txt']"
convulsed,"['1.txt', '2.txt']"
convulsion,['1.txt']
convulsions,"['1.txt', '2.txt']"
convulsive,['1.txt']
convulsively,['2.txt']
convultions,['0.txt']
conway,['1.txt']
conycatching,['0.txt']
conyers,['1.txt']
cooed,['2.txt']
cooee,['2.txt']
cooing,['2.txt']
cook,"['0.txt', '1.txt', '2.txt']"
cookd,['0.txt']
cooke,['0.txt']
cooked,['2.txt']
cookerie,['0.txt']
cookery,['2.txt']
cookes,['0.txt']
cookhouse,['2.txt']
cooking,['2.txt']
cookroom,['2.txt']
cooks,"['1.txt', '2.txt']"
cool,"['0.txt', '1.txt', '2.txt']"
coold,['0.txt']
coole,['0.txt']
cooled,"['0.txt', '2.txt']"
cooler,['2.txt']
cooles,['0.txt']
coolest,['1.txt']
coolie,['2.txt']
coolies,['2.txt']
cooling,['0.txt']
coolly,"['1.txt', '2.txt']"
coolness,"['1.txt', '2.txt']"
coolth,['2.txt']
coop,['2.txt']
coopd,['0.txt']
cooped,"['1.txt', '2.txt']"
cooperate,['1.txt']
cooperated,['1.txt']
cooperation,['1.txt']
coopes,['0.txt']
coordinate,['1.txt']
coosin,['0.txt']
coosins,['0.txt']
coote,['1.txt']
cooz,['0.txt']
cooze,['0.txt']
coozenage,['0.txt']
copataine,['0.txt']
cope,"['0.txt', '2.txt']"
cophetua,['0.txt']
copie,['0.txt']
copied,"['1.txt', '2.txt']"
copies,"['0.txt', '1.txt', '2.txt']"
copious,"['0.txt', '1.txt']"
copiously,['1.txt']
copiousness,['1.txt']
copleigh,['2.txt']
copleighs,['2.txt']
coporall,['0.txt']
copper,"['0.txt', '1.txt', '2.txt']"
coppercolored,['2.txt']
coppercoloured,['2.txt']
coppernosed,['2.txt']
coppersmiths,['2.txt']
copperspurre,['0.txt']
coppice,['0.txt']
coppie,['0.txt']
coppied,['0.txt']
coppies,['0.txt']
coppy,['0.txt']
copulation,['0.txt']
copulatiues,['0.txt']
copy,"['0.txt', '1.txt', '2.txt']"
copyand,['2.txt']
copyboys,['2.txt']
copyright,"['0.txt', '1.txt', '2.txt']"
coquetry,['1.txt']
cor,['0.txt']
corage,['0.txt']
coragio,['0.txt']
coragious,['0.txt']
corah,['1.txt']
coral,['2.txt']
coram,['0.txt']
corambus,['0.txt']
corbo,['0.txt']
corcyra,['1.txt']
cord,"['0.txt', '2.txt']"
corday,['1.txt']
cordedladder,['0.txt']
cordelia,['0.txt']
cordelion,['0.txt']
cordelions,['0.txt']
cordes,['0.txt']
cordial,"['1.txt', '2.txt']"
cordiality,['1.txt']
cordiall,['0.txt']
cordially,"['1.txt', '2.txt']"
cordials,['1.txt']
cordis,['0.txt']
cordova,"['0.txt', '1.txt']"
cords,['0.txt']
core,"['0.txt', '2.txt']"
coreligionists,['2.txt']
cori,['0.txt']
corialus,['0.txt']
corin,['0.txt']
corinth,"['0.txt', '1.txt']"
corinthian,"['0.txt', '1.txt']"
corio,['0.txt']
coriol,['0.txt']
coriolanus,"['0.txt', '1.txt']"
corioles,['0.txt']
coriolus,['0.txt']
coriuall,['0.txt']
cork,['2.txt']
corke,['0.txt']
corky,['0.txt']
cormorant,['0.txt']
cormorants,['1.txt']
corn,"['0.txt', '1.txt', '2.txt']"
corne,['0.txt']
corneille,['1.txt']
corneilles,['1.txt']
cornelia,"['0.txt', '1.txt', '2.txt']"
cornelialike,['1.txt']
cornelius,"['0.txt', '1.txt']"
corner,"['0.txt', '1.txt', '2.txt']"
cornered,['2.txt']
corners,"['0.txt', '1.txt', '2.txt']"
cornes,['0.txt']
cornet,"['1.txt', '2.txt']"
cornets,"['0.txt', '1.txt']"
cornewall,['0.txt']
cornhill,['1.txt']
cornice,['2.txt']
cornish,"['0.txt', '1.txt']"
cornlaws,['1.txt']
corns,['2.txt']
cornsmy,['2.txt']
cornw,['0.txt']
cornwal,['0.txt']
cornwall,"['0.txt', '1.txt']"
cornwals,['0.txt']
coro,['1.txt']
corolary,['0.txt']
coromandel,['1.txt']
coronal,['2.txt']
coronall,['0.txt']
coronation,"['0.txt', '1.txt']"
coronet,"['0.txt', '1.txt']"
coronets,"['0.txt', '1.txt']"
corosiue,['0.txt']
corpes,['0.txt']
corporal,"['0.txt', '1.txt', '2.txt']"
corporall,['0.txt']
corporals,['0.txt']
corporate,"['0.txt', '1.txt']"
corporation,['1.txt']
corporations,['1.txt']
corporeal,['1.txt']
corps,"['0.txt', '1.txt', '2.txt']"
corpse,"['1.txt', '2.txt']"
corpsefed,['2.txt']
corpses,"['1.txt', '2.txt']"
corpulent,['0.txt']
corpus,['1.txt']
corrall,['0.txt']
corre,['1.txt']
correct,"['0.txt', '1.txt', '2.txt']"
corrected,"['0.txt', '1.txt', '2.txt']"
correcting,"['0.txt', '1.txt']"
correction,"['0.txt', '1.txt', '2.txt']"
correctioner,['0.txt']
corrections,['1.txt']
correctly,"['1.txt', '2.txt']"
correctness,['1.txt']
corrects,['0.txt']
correspond,"['1.txt', '2.txt']"
corresponded,"['1.txt', '2.txt']"
correspondence,"['1.txt', '2.txt']"
correspondent,"['0.txt', '1.txt', '2.txt']"
correspondents,['2.txt']
corresponding,"['0.txt', '1.txt', '2.txt']"
corresponds,['1.txt']
corridor,['2.txt']
corridors,['2.txt']
corrigeable,['0.txt']
corrigible,['0.txt']
corriuals,['0.txt']
corroborate,['0.txt']
corroborated,['2.txt']
corronation,['0.txt']
corrone,['0.txt']
corrosiue,['0.txt']
corrupt,"['0.txt', '1.txt', '2.txt']"
corrupted,"['0.txt', '1.txt']"
corrupter,['0.txt']
corrupters,['0.txt']
corruptible,['0.txt']
corruptibly,['0.txt']
corrupting,"['0.txt', '1.txt']"
corruption,"['0.txt', '1.txt', '2.txt']"
corruptions,"['1.txt', '2.txt']"
corruptly,"['0.txt', '1.txt']"
corrupts,['0.txt']
corsair,"['1.txt', '2.txt']"
corse,"['0.txt', '2.txt']"
corset,['2.txt']
corsica,['1.txt']
corslet,['0.txt']
cortes,['1.txt']
cortez,['1.txt']
coruscating,['2.txt']
corvee,['2.txt']
cosen,['0.txt']
cosenage,['0.txt']
cosend,['0.txt']
cosens,['0.txt']
cosin,['0.txt']
cosind,['0.txt']
cosine,['0.txt']
cosins,['0.txt']
cosmo,"['0.txt', '1.txt']"
cosmos,['2.txt']
cossim,['1.txt']
cossimbazar,['1.txt']
cossimbuzar,['1.txt']
cost,"['0.txt', '1.txt', '2.txt']"
costard,['0.txt']
costermonger,['2.txt']
costing,['2.txt']
costlier,['0.txt']
costly,"['0.txt', '1.txt']"
costormongers,['0.txt']
costs,"['0.txt', '1.txt', '2.txt']"
costume,"['0.txt', '1.txt']"
cot,['2.txt']
coted,['0.txt']
cotes,['1.txt']
cotillions,['2.txt']
cotqueane,['0.txt']
cots,['2.txt']
cotsall,['0.txt']
cotsalman,['0.txt']
cottage,"['0.txt', '2.txt']"
cottages,"['0.txt', '2.txt']"
cotter,['1.txt']
cotton,['2.txt']
cottonmill,['1.txt']
cottonprint,['2.txt']
cottshold,['0.txt']
cotus,['0.txt']
cou,['0.txt']
couch,"['0.txt', '1.txt', '2.txt']"
couchd,['0.txt']
couched,"['0.txt', '1.txt', '2.txt']"
couches,['0.txt']
couching,['0.txt']
couchings,['0.txt']
coucht,['0.txt']
coucouldnthelp,['2.txt']
coudee,['0.txt']
couenant,['0.txt']
couenants,['0.txt']
couent,['0.txt']
couentree,['0.txt']
couentrie,['0.txt']
couentry,['0.txt']
couer,['0.txt']
couerd,['0.txt']
couered,['0.txt']
couering,['0.txt']
couerlet,['0.txt']
couers,['0.txt']
couert,['0.txt']
couertly,['0.txt']
couertst,['0.txt']
couerture,['0.txt']
couet,['0.txt']
coueted,['0.txt']
coueting,['0.txt']
couetings,['0.txt']
couetous,['0.txt']
couetously,['0.txt']
couetousnesse,['0.txt']
couets,['0.txt']
cough,"['0.txt', '1.txt', '2.txt']"
coughed,"['1.txt', '2.txt']"
coughin,['2.txt']
coughing,['2.txt']
couitha,['0.txt']
could,"['0.txt', '1.txt', '2.txt']"
couldest,['0.txt']
couldna,['2.txt']
couldnt,['2.txt']
couldst,['0.txt']
couldthough,['2.txt']
couley,['0.txt']
coullers,['0.txt']
coulord,['0.txt']
coulourd,['0.txt']
coun,['0.txt']
counant,['0.txt']
councel,['0.txt']
councell,['0.txt']
